LAST_UPLOAD_DATE,NEW_LICNO,REFERENCE_NUMBER,SERVICE,NEW_ACCOUNT,LICENSEE,LOCATION,STATION_TYPE,TECHNOLOGY,CELL_ID,PHYSICAL_ID,PROV,LATITUDE,LONGITUDE,SITE_TYPE,STUCT_HT,STRUCTURE_TYPE,LAST_MOD_DATE,RECORD_ID,TRANSMIT_FREQ,RECEIVE_FREQ,TX_MODEL,TX_MFR,TRANSMIT_BW,BW_EMISSION,TX_PWR,TX_ANT_MODEL,TX_ANT_MFR,TX_ANT_HT,TX_ANT_DIRECTIONAL,TX_ANT_AZIM,TX_ANT_ELEV_ANGLE,TX_ANT_GAIN,TX_LINE_LOSS,DEM_GROUND_ELEV_M,SITE_ELEV,ANTENNA_Z_M
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1709 Lower Water Street,FX,LTE,610-58000-140799785,162.0,NS,44.648539,-63.571524,O,1.0,O,2021-02-11,J2258,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,2.060293197631836,2.060293197631836,3.060293197631836
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1713 BEDFORD ROW,FX,LTE,610-58000-142837801,249.0,NS,44.648154,-63.57213,I,1.0,O,2023-04-06,J8058,1952.5,1872.5,AHFHIA,661AF,20.0,20M0W7W,26.01,Pico Cell AHFHIA Int_Antenna B2 B66 B7 (1900 2100 2600 MHz),NSN,1.0,D,0.0,0.0,0.0,0.0,4.792768955230713,4.792768955230713,5.792768955230713
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1744 Grafton St,FX,LTE,610-58000-137731369,56.0,NS,44.647686,-63.576011,I,1.0,P,2017-12-05,J9568,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,28.355716705322266,28.355716705322266,29.355716705322266
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1781 Upper Water Street,FX,LTE,610-58000-139620393,297.0,NS,44.6494,-63.5727,O,1.0,R,2016-12-07,J9094,1952.5,1872.5,RRU5903W,6369A,20.0,20M0W7W,40.0,WDCAM1440BA,Huawei Technologies,1.0,D,230.0,0.0,11.0,0.0,2.121568441390991,2.121568441390991,3.121568441390991
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1796 Summer Street,FX,LTE,610-58000-141756713,235.0,NS,44.645703,-63.586908,O,1.0,R,2021-07-12,J0906,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,-0.1,FFV4_65A_R6,Commscope,1.0,D,5.0,-5.0,12.7,0.0,43.44673538208008,43.44673538208008,44.44673538208008
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1796 Summer Street,FX,LTE,610-58000-141756714,135.0,NS,44.645703,-63.586908,O,1.0,R,2021-07-12,J0906,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,FFV4_65A_R6,Commscope,1.0,D,95.0,-5.0,12.7,0.0,43.44673538208008,43.44673538208008,44.44673538208008
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1796 Summer Street,FX,LTE,610-58000-141756715,290.0,NS,44.645703,-63.586908,O,1.0,R,2021-07-12,J0906,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,50.9,FFV4_65A_R6,Commscope,1.0,D,185.0,-5.0,12.7,0.0,43.44673538208008,43.44673538208008,44.44673538208008
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1796 Summer Street,FX,LTE,610-58000-141756716,330.0,NS,44.645703,-63.586908,O,1.0,R,2021-07-12,J0906,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,FFV4_65A_R6,Commscope,1.0,D,275.0,-5.0,12.7,0.0,43.44673538208008,43.44673538208008,44.44673538208008
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1796 Summer Street,FX,LTE,610-58000-202402817,71.0,NS,44.645703,-63.586908,I,1.0,O,2025-12-04,J4906,1952.5,1872.5,AHFIB,661AF,20.0,20M0W7W,39.9,CMAX-O-43-WV53,Commscope,1.0,N,0.0,0.0,4.8,0.0,43.44673538208008,43.44673538208008,44.44673538208008
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1800 Argyle Street,FX,LTE,610-58000-143168041,419.0,NS,44.6482,-63.575851,O,1.0,O,2023-09-29,J0988,1952.5,1872.5,AHFB,661AF,20.0,20M0W7W,36.51,GP2910-06975,Galtronics,1.0,D,340.0,-30.0,15.5,0.0,18.51497459411621,18.51497459411621,19.51497459411621
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1800 Argyle Street,FX,LTE,610-58000-143168042,418.0,NS,44.6482,-63.575851,O,1.0,O,2023-09-29,J0988,1952.5,1872.5,AHFB,661AF,20.0,20M0W7W,30.51,GP2910-06975,Galtronics,1.0,D,90.0,-30.0,15.5,0.0,18.51497459411621,18.51497459411621,19.51497459411621
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1800 Argyle Street,FX,LTE,610-58000-143168047,276.0,NS,44.6482,-63.575851,O,1.0,O,2023-09-29,J0988,1952.5,1872.5,AHFB,661AF,20.0,20M0W7W,34.61,GP2910-06975,Galtronics,1.0,D,270.0,-30.0,15.5,0.0,18.51497459411621,18.51497459411621,19.51497459411621
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1800 Argyle Street,FX,LTE,610-58000-143168299,139.0,NS,44.6482,-63.575851,O,1.0,O,2023-09-29,J0988,1952.5,1872.5,AHFB,661AF,20.0,20M0W7W,33.01,GP2910-06975,Galtronics,1.0,D,90.0,-30.0,15.5,0.0,18.51497459411621,18.51497459411621,19.51497459411621
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1800 Argyle Street,FX,LTE,610-58000-143168300,278.0,NS,44.6482,-63.575851,O,1.0,O,2023-09-29,J0988,1952.5,1872.5,AHFB,661AF,20.0,20M0W7W,30.51,GP2910-06975,Galtronics,1.0,D,223.0,-30.0,15.5,0.0,18.51497459411621,18.51497459411621,19.51497459411621
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1800 Argyle Street,FX,LTE,610-58000-143168301,277.0,NS,44.6482,-63.575851,O,1.0,O,2023-09-29,J0988,1952.5,1872.5,AHFB,661AF,20.0,20M0W7W,31.01,GP2910-06975,Galtronics,1.0,D,141.0,-30.0,15.5,0.0,18.51497459411621,18.51497459411621,19.51497459411621
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1800 Argyle Street,FX,LTE,610-58000-143168302,417.0,NS,44.6482,-63.575851,O,1.0,O,2023-09-29,J0988,1952.5,1872.5,AHFB,661AF,20.0,20M0W7W,33.01,GP2910-06975,Galtronics,1.0,D,0.0,0.0,15.5,0.0,18.51497459411621,18.51497459411621,19.51497459411621
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1815 Upper Water St,FX,LTE,610-58000-137905449,14.0,NS,44.649829,-63.572358,I,1.0,O,2018-07-12,J9521,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,5.570902347564697,5.570902347564697,6.570902347564697
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1815 Upper Water St,FX,LTE,610-58000-137908265,456.0,NS,44.649829,-63.572358,I,1.0,O,2018-07-12,J9521,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,5.570902347564697,5.570902347564697,6.570902347564697
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1815 Upper Water St,FX,LTE,610-58000-137911081,265.0,NS,44.649829,-63.572358,I,1.0,O,2022-01-06,J9521,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,5.570902347564697,5.570902347564697,6.570902347564697
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1815 Upper Water St,FX,LTE,610-58000-137911593,413.0,NS,44.649829,-63.572358,I,1.0,O,2018-07-13,J9521,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,5.570902347564697,5.570902347564697,6.570902347564697
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1815 Upper Water St,FX,LTE,610-58000-137912361,451.0,NS,44.649829,-63.572358,I,1.0,O,2018-07-12,J9521,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,5.570902347564697,5.570902347564697,6.570902347564697
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1815 Upper Water St,FX,LTE,610-58000-137937193,255.0,NS,44.649829,-63.572358,I,1.0,O,2018-07-12,J9521,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,5.570902347564697,5.570902347564697,6.570902347564697
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1875 Barrington Street,FX,LTE,610-58000-141418281,213.0,NS,44.65,-63.575167,O,1.0,R,2021-10-15,J0419,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,70.0,0.0,13.2,0.0,9.59214973449707,9.59214973449707,10.59214973449707
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1875 Barrington Street,FX,LTE,610-58000-141418282,214.0,NS,44.65,-63.575167,O,1.0,R,2021-10-15,J0419,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,170.0,0.0,13.2,0.0,9.59214973449707,9.59214973449707,10.59214973449707
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1875 Barrington Street,FX,LTE,610-58000-141418283,215.0,NS,44.65,-63.575167,O,1.0,R,2021-10-15,J0419,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,265.0,0.0,13.2,0.0,9.59214973449707,9.59214973449707,10.59214973449707
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1875 Barrington Street,FX,LTE,610-58000-141418284,82.0,NS,44.65,-63.575167,O,1.0,R,2021-10-15,J0419,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,330.0,0.0,13.2,0.0,9.59214973449707,9.59214973449707,10.59214973449707
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1919 UPPER WATER ST,FX,LTE,610-58000-138001449,306.0,NS,44.651214,-63.573225,I,1.0,P,2018-03-07,J9848,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,3.6065361499786377,3.6065361499786377,4.606536149978638
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,1990 Woodlawn Terrace,FX,LTE,610-58000-197712397,499.0,NS,44.642128,-63.607883,O,6.0,P,2024-08-02,J9501,1952.5,1872.5,AS1617371,287AB,20.0,20M0W7W,41.1,GQ0812-07542,Galtronics,5.0,N,0.0,0.0,4.7,0.0,33.41999816894531,33.41999816894531,38.41999816894531
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2000 Barrington Street,FX,LTE,610-58000-142019113,320.0,NS,44.64965,-63.57564,I,1.0,P,2017-10-16,J1032,1952.5,1872.5,AHFB,661AF,20.0,20M0W7W,24.01,FFV4_65A_R6,Commscope,1.0,D,0.0,0.0,0.0,0.0,7.685094833374023,7.685094833374023,8.685094833374023
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2000 Barrington Street,FX,LTE,610-58000-197796866,390.0,NS,44.64965,-63.57564,I,1.0,P,2025-11-08,J1032,1952.5,1872.5,AHFB,661AF,20.0,20M0W7W,37.01,PEAR_M5542I,Galtronics,1.0,N,0.0,0.0,5.0,0.0,7.685094833374023,7.685094833374023,8.685094833374023
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2021 Oxford St.,FX,LTE,610-58000-141543721,334.0,NS,44.645,-63.6003,O,1.0,R,2021-10-14,J1622,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,49.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,335.0,0.0,13.2,0.0,50.08122253417969,50.08122253417969,51.08122253417969
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2021 Oxford St.,FX,LTE,610-58000-141543722,366.0,NS,44.645,-63.6003,O,1.0,R,2021-10-15,J1622,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,49.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,65.0,0.0,13.2,0.0,50.08122253417969,50.08122253417969,51.08122253417969
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2021 Oxford St.,FX,LTE,610-58000-141543723,88.0,NS,44.645,-63.6003,O,1.0,R,2021-10-15,J1622,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,49.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,155.0,0.0,13.2,0.0,50.08122253417969,50.08122253417969,51.08122253417969
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2021 Oxford St.,FX,LTE,610-58000-141543724,269.0,NS,44.645,-63.6003,O,1.0,R,2021-10-15,J1622,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,49.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,245.0,0.0,13.2,0.0,50.08122253417969,50.08122253417969,51.08122253417969
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2060 Quingate Place,FX,LTE,610-58000-141421865,466.0,NS,44.646889,-63.594083,O,1.0,R,2021-10-15,J1451,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,340.0,-4.0,13.2,0.0,50.61397171020508,50.61397171020508,51.61397171020508
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2060 Quingate Place,FX,LTE,610-58000-141421866,126.0,NS,44.646889,-63.594083,O,1.0,R,2021-10-15,J1451,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,70.0,-4.0,13.2,0.0,50.61397171020508,50.61397171020508,51.61397171020508
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2060 Quingate Place,FX,LTE,610-58000-141421867,301.0,NS,44.646889,-63.594083,O,1.0,R,2021-10-15,J1451,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,160.0,0.0,13.2,0.0,50.61397171020508,50.61397171020508,51.61397171020508
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2060 Quingate Place,FX,LTE,610-58000-141421868,254.0,NS,44.646889,-63.594083,O,1.0,R,2021-10-15,J1451,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,250.0,-4.0,13.2,0.0,50.61397171020508,50.61397171020508,51.61397171020508
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2118 Robie Street,FX,LTE,610-58000-197712395,432.0,NS,44.649478,-63.591817,O,6.0,P,2024-09-06,J9803,1952.5,1872.5,AS1617371,287AB,20.0,20M0W7W,41.1,GP1210-06830,Galtronics,5.0,D,90.0,0.0,10.0,0.0,45.880001068115234,45.880001068115234,50.880001068115234
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2313 Gottingen Street,FX,LTE,610-58000-141303849,316.0,NS,44.654517,-63.586314,O,1.0,R,2021-10-15,J1437,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,10.0,-5.0,13.2,0.0,37.535030364990234,37.535030364990234,38.535030364990234
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2313 Gottingen Street,FX,LTE,610-58000-141303850,224.0,NS,44.654517,-63.586314,O,1.0,R,2021-10-15,J1437,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,-0.1,RRZZHHTT_65A_R6H4,Commscope,1.0,D,120.0,-5.0,13.2,0.0,37.535030364990234,37.535030364990234,38.535030364990234
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2313 Gottingen Street,FX,LTE,610-58000-141303851,480.0,NS,44.654517,-63.586314,O,1.0,R,2021-07-09,J1437,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,240.0,-5.0,13.2,0.0,37.535030364990234,37.535030364990234,38.535030364990234
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,2387 CONNAUGHT AV,FX,LTE,610-58000-197712396,468.0,NS,44.645492,-63.606117,O,6.0,P,2024-08-02,J9500,1952.5,1872.5,AS1617371,287AB,20.0,20M0W7W,41.1,GQ0812-07542,Galtronics,5.0,N,0.0,0.0,4.7,0.0,46.13999938964844,46.13999938964844,51.13999938964844
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,3380 DEVONSHIRE AV,FX,LTE,610-58000-140882473,108.0,NS,44.66898,-63.60337,I,1.0,O,2018-08-25,J9522,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,34.4900016784668,34.4900016784668,35.4900016784668
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,3494 Robie Street,FX,LTE,610-58000-141901865,63.0,NS,44.664694,-63.609945,O,6.0,P,2016-12-02,J0021,1952.5,1872.5,RRU5903W,6369A,20.0,20M0W7W,40.0,85065352_ANTENNA_OMNI,Huber+Suhner,5.0,N,0.0,0.0,2.0,0.0,67.58999633789062,67.58999633789062,72.58999633789062
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,3731 MackIntosh Street,FX,LTE,610-58000-141511977,45.0,NS,44.664717,-63.6194,O,1.0,R,2021-10-15,J0422,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,49.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,60.0,-4.0,13.2,0.0,29.241884231567383,29.241884231567383,30.241884231567383
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,3731 MackIntosh Street,FX,LTE,610-58000-141511978,37.0,NS,44.664717,-63.6194,O,1.0,R,2021-10-15,J0422,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,200.0,-4.0,13.2,0.0,29.241884231567383,29.241884231567383,30.241884231567383
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,3731 MackIntosh Street,FX,LTE,610-58000-141511979,92.0,NS,44.664717,-63.6194,O,1.0,R,2021-10-15,J0422,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,300.0,-4.0,13.2,0.0,29.241884231567383,29.241884231567383,30.241884231567383
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,3792 Novalea Drive,FX,LTE,610-58000-141432873,237.0,NS,44.671225,-63.612567,O,1.0,R,2021-07-09,J0566,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,0.0,-5.0,13.2,0.0,56.03268814086914,56.03268814086914,57.03268814086914
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,3792 Novalea Drive,FX,LTE,610-58000-141432874,64.0,NS,44.671225,-63.612567,O,1.0,R,2021-10-15,J0566,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,120.0,-5.0,13.2,0.0,56.03268814086914,56.03268814086914,57.03268814086914
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,3792 Novalea Drive,FX,LTE,610-58000-141432875,302.0,NS,44.671225,-63.612567,O,1.0,R,2021-10-15,J0566,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,240.0,-5.0,13.2,0.0,56.03268814086914,56.03268814086914,57.03268814086914
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,3845 Joseph Howe Dr,FX,LTE,610-58000-141471791,462.0,NS,44.660867,-63.627621,O,1.0,O,2020-06-25,J8020,1952.5,1872.5,RRU5904W,6369A,20.0,20M0W7W,39.0,85065352_ANTENNA_OMNI,Huber+Suhner,1.0,N,0.0,0.0,2.0,0.0,11.3100004196167,11.3100004196167,12.3100004196167
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5075 George St,FX,LTE,610-58000-139620649,396.0,NS,44.6496,-63.5718,O,1.0,R,2016-12-07,J9095,1952.5,1872.5,RRU5903W,6369A,20.0,20M0W7W,40.0,WDCAM1440BA,Huawei Technologies,1.0,D,100.0,0.0,11.0,0.0,2.2902960777282715,2.2902960777282715,3.2902960777282715
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5136 Prince Street,FX,LTE,610-58000-139790377,282.0,NS,44.647583,-63.572253,I,1.0,P,2017-02-10,J9197,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,5.502999782562256,5.502999782562256,6.502999782562256
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5136 Prince Street,FX,LTE,610-58000-139790633,295.0,NS,44.647583,-63.572253,I,1.0,P,2017-02-10,J9197,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,24.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,5.502999782562256,5.502999782562256,6.502999782562256
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5171 George Street,FX,LTE,610-58000-140666921,107.0,NS,44.648523,-63.573806,O,1.0,O,2021-07-21,J8080,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,23.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,10.00578498840332,10.00578498840332,11.00578498840332
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5171 George Street,FX,LTE,610-58000-140667177,189.0,NS,44.648523,-63.573806,O,1.0,O,2021-07-21,J8080,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,23.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,10.00578498840332,10.00578498840332,11.00578498840332
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5171 George Street,FX,LTE,610-58000-140668713,85.0,NS,44.648523,-63.573806,O,1.0,O,2021-07-21,J8080,1952.5,1872.5,FWFB,661AF,20.0,20M0W7W,23.01,Pico Cell FWFB Int_Antenna B2 (1900 MHz),NSN,1.0,N,0.0,0.0,0.0,0.0,10.00578498840332,10.00578498840332,11.00578498840332
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5261 Richmond Street,FX,LTE,610-58000-141299241,446.0,NS,44.667303,-63.599572,O,1.0,R,2021-10-15,J1427,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,FFV4_65A_R6,Commscope,1.0,D,330.0,-4.0,12.7,0.0,32.138999938964844,32.138999938964844,33.138999938964844
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5261 Richmond Street,FX,LTE,610-58000-141299242,165.0,NS,44.667303,-63.599572,O,1.0,R,2021-10-15,J1427,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,FFV4_65A_R6,Commscope,1.0,D,120.0,-4.0,12.7,0.0,32.138999938964844,32.138999938964844,33.138999938964844
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5261 Richmond Street,FX,LTE,610-58000-141299243,436.0,NS,44.667303,-63.599572,O,1.0,R,2021-10-15,J1427,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,FFV4_65A_R6,Commscope,1.0,D,240.0,-4.0,12.7,0.0,32.138999938964844,32.138999938964844,33.138999938964844
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5516 Spring Garden Road,FX,LTE,610-58000-141540649,168.0,NS,44.642972,-63.577378,O,1.0,R,2021-10-15,J1468,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,340.0,0.0,13.2,0.0,34.886993408203125,34.886993408203125,35.886993408203125
2026-03-28,010288577-001,Upload 26-MAR-26,PCS,7093900105,Bell Mobility Inc.,5516 Spring Garden Road,FX,LTE,610-58000-141540650,170.0,NS,44.642972,-63.577378,O,1.0,R,2021-10-15,J1468,1952.5,1872.5,FS1616361,287AB,20.0,20M0W7W,52.0,RRZZHHTT_65A_R6H4,Commscope,1.0,D,250.0,0.0,13.2,0.0,34.886993408203125,34.886993408203125,35.886993408203125
